0	587	0.7171593278806654
0	830	0.7172373628526253
0	3118	0.7055011571039079
1	587	0.7198726291305491
1	830	0.7199111756584895
1	2244	0.7021319079242261
1	3118	0.7082583292536604
3	5	0.7826821029101396
3	162	0.7194264466767691
3	175	0.8354995221996405
3	194	0.8007753899450313
3	203	0.7588719402127999
3	216	0.7832057630178446
3	249	0.7461913610408817
3	258	0.758112302741679
3	270	0.8217553660864898
3	274	0.7560864010532597
3	279	0.7909030289476284
3	299	0.8047374532280049
3	353	0.8146568421440498
3	356	0.8333686234124676
3	365	0.8560394193670563
3	368	0.7017913942508425
3	372	0.7319295608928424
3	384	0.7877599281492849
3	409	0.8088649752729893
3	416	0.8001825254910035
3	418	0.7638068474239228
3	448	0.736972335646474
3	473	0.8212369256911094
3	476	0.7102270896402257
3	478	0.813114925964193
3	483	0.7102748581630831
3	491	0.7557775227847322
3	496	0.7817688431858354
3	497	0.8253151263113705
3	498	0.7109303948949202
3	532	0.7911001030790585
3	534	0.8202364888386662
3	535	0.803192553366211
3	536	0.8166345001764597
3	537	0.7719391934593183
3	538	0.8200961238201034
3	559	0.8146783157503809
3	568	0.8009758036713293
3	578	0.807049562136763
3	613	0.7009645342371182
3	622	0.7669800319139186
3	633	0.7431117785131364
3	634	0.7155679201015586
3	637	0.7504742171038739
3	647	0.7208379129975206
3	681	0.7598652072988861
3	705	0.7598558979329733
3	712	0.7269317001918253
3	715	0.7881210923300367
3	725	0.789312784962804
3	751	0.8360394712909412
3	816	0.7974412517347911
3	817	0.757735516876695
3	825	0.7815445028121034
3	840	0.7845082374695187
3	842	0.7841793938769154
3	844	0.7331046130599576
3	875	0.7885832126932771
3	904	0.8217642421279052
3	912	0.8413263664800542
3	932	0.733904434220788
3	949	0.7799122988889312
3	954	0.7647126470676838
3	975	0.8360954404868873
3	980	0.7478058949524676
3	986	0.7858651539738664
3	991	0.7501780248351724
3	995	0.8035232398930425
3	1009	0.8079926718220047
3	1011	0.7758910267238055
3	1016	0.8036900308964054
3	1041	0.7850346059334015
3	1055	0.7880230070248667
3	1086	0.793774424332325
3	1089	0.8299852160860937
3	1100	0.8114349458792318
3	1149	0.8574117524881792
3	1159	0.799215908869744
3	1163	0.8119588971047769
3	1183	0.7975247703398386
3	1184	0.7634868645782369
3	1190	0.7843219394996901
3	1194	0.7957237941467328
3	1196	0.7928760113735216
3	1197	0.7344036678031038
3	1203	0.7657556847604142
3	1204	0.8499294343069471
3	1216	0.7525056023257257
3	1217	0.7602549478930243
3	1223	0.7396838945605213
3	1240	0.7793980967403994
3	1266	0.7889896812257793
3	1326	0.7796876410751343
3	1332	0.8221444592020254
3	1333	0.8196490203236292
3	1340	0.7353298816340618
3	1356	0.7008124847492813
3	1357	0.7154387968959168
3	1360	0.7412067082367564
3	1361	0.7808671912667005
3	1364	0.738976900226269
3	1384	0.7604995401271074
3	1395	0.8176837834578053
3	1428	0.714704412477679
3	1432	0.7112506048199028
3	1435	0.7781427641374847
3	1442	0.8149949346819476
3	1444	0.7992064857644041
3	1446	0.7559481375604183
3	1475	0.7439928727084472
3	1477	0.7499110313247315
3	1482	0.7199521988932344
3	1507	0.7026827465568743
3	1525	0.7005991552131675
3	1531	0.7985701791910703
3	1532	0.7701396041235959
3	1533	0.7964271390509927
3	1534	0.74177804378155
3	1535	0.8091381176305497
3	1539	0.7849684212798665
3	1543	0.7796208505916068
3	1556	0.7137080329035549
3	1557	0.811149462407176
3	1559	0.7515587127847575
3	1560	0.8019333998348668
3	1592	0.7915133990524694
3	1636	0.7279289584669991
3	1639	0.7311901879678278
3	1649	0.7109865445176035
3	1655	0.7749861941314633
3	1656	0.801103573998297
3	1660	0.7426405014918928
3	1676	0.7811597300366304
3	1680	0.7560794287955654
3	1690	0.8123990790819198
3	1694	0.7503833958421581
3	1698	0.7537003668280104
3	1705	0.7567285074922431
3	1706	0.7210017731466384
3	1720	0.7583164723826192
3	1734	0.7987674971480381
3	1747	0.8328098092755635
3	1757	0.7390347196071829
3	1770	0.7668100497009973
3	1778	0.7791747918502492
3	1783	0.7592460022393679
3	1840	0.8306156686090532
3	1846	0.756409191389622
3	1857	0.7769539330834334
3	1868	0.7524890584925059
3	1872	0.7866062631720115
3	1881	0.7600120442412042
3	1882	0.8040173654565663
3	1883	0.7340486963503101
3	1953	0.801774815754879
3	1954	0.8179093303070211
3	2050	0.7660688512614191
3	2061	0.73291522063738
3	2080	0.7030772336183796
3	2090	0.7986757769107624
3	2122	0.7585101063156339
3	2149	0.7828563288943213
3	2184	0.7997334332276885
3	2192	0.7802311935833575
3	2200	0.8300341985591589
3	2214	0.8320516651294293
3	2283	0.7682464651446994
3	2306	0.7924124493373195
3	2317	0.7316282141376204
3	2319	0.8455415433182303
3	2320	0.7695375231385404
3	2328	0.753070947452469
3	2339	0.7605764761314495
3	2346	0.7733267134590536
3	2376	0.7972481293795164
3	2381	0.7321005916900838
3	2450	0.7911445800727188
3	2454	0.8382464953368436
3	2456	0.716357675348378
3	2479	0.7809140005631572
3	2481	0.7727174354040163
3	2484	0.7162813844113181
3	2485	0.7599556426656885
3	2487	0.7674990926513006
3	2493	0.7830383232106636
3	2502	0.8248160948130141
3	2511	0.7709082458705414
3	2512	0.7328197440400048
3	2517	0.8147893209742061
3	2519	0.7483327172914724
3	2522	0.7710264399146306
3	2524	0.8125333467472639
3	2536	0.7236537774040945
3	2539	0.736988138043954
3	2575	0.7479892162638485
3	2582	0.749653283210265
3	2583	0.7355403348379352
3	2604	0.7755723434750541
3	2634	0.8133491786186304
3	2647	0.7282563241389146
3	2692	0.8287898114761956
3	2716	0.7550637232898034
3	2745	0.786188314728886
3	2747	0.8405239584932431
3	2751	0.782686392179249
3	2817	0.7635799359757565
3	2820	0.7631439932587355
3	2823	0.7357662230763583
3	2828	0.7339196184142329
3	2833	0.8346334717076562
3	2834	0.7515670256688671
3	2835	0.7668383081836185
3	2838	0.8370109552540759
3	2851	0.7896727544416193
3	2855	0.7484475982830638
3	2860	0.820905378768525
3	2861	0.8218749592433466
3	2905	0.7344366851431198
3	2909	0.7164336832011333
3	2920	0.7762516438808608
3	2940	0.7652969779540975
3	2950	0.8492223363373288
3	2972	0.7973435900860563
3	2975	0.805230141110933
3	2994	0.8285420409220976
3	2995	0.779330575006091
3	2996	0.7682261568854534
3	3005	0.8047530983549456
3	3028	0.8326815459063778
3	3053	0.718036073010228
3	3065	0.7027355680936376
3	3077	0.7800297118428581
3	3079	0.7969775094404855
3	3095	0.8086435493829925
3	3098	0.7654661525359142
3	3100	0.7987436739583187
3	3106	0.7250484695413381
3	3111	0.8147428808453128
3	3120	0.8076994804554228
3	3130	0.7192024366697198
3	3132	0.8018044526259952
3	3147	0.7799492172643145
3	3157	0.7641646250914697
3	3158	0.7545174718212984
3	3159	0.7822964607612989
3	3162	0.7920344605981313
3	3163	0.775796312127173
3	3166	0.7289687305103616
3	3182	0.7089537987621295
3	3187	0.7515642238577429
3	3194	0.7535284975664248
3	3227	0.7361841639351138
3	3249	0.7996536853613763
3	3290	0.7426366344587093
3	3298	0.7787891448951653
3	3302	0.7945945034397823
3	3328	0.7108619787141754
3	3330	0.7643121337891109
3	3337	0.7165411828730186
3	3338	0.787239370106764
3	3339	0.803873472455445
3	3348	0.7386137934581338
3	3359	0.7891761650264495
3	3363	0.8420547903053132
3	3401	0.7950661039858802
3	3414	0.79764280563246
3	3459	0.7545598728798094
3	3461	0.771991937493214
3	3464	0.7862689716183304
3	3472	0.7995992185041949
3	3479	0.7188224712508384
3	3480	0.7074302358323978
3	3508	0.7698666168787237
